scenario_id,observation_index,trace_id,app,content,real_rf_state_id,primary_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db,primary_control_state_id,primary_ploss,primary_noise_power_dB,primary_supported,candidate_control_state_id,candidate_ploss,candidate_noise_power_dB,candidate_supported,both_supported,primary_only,candidate_only,union_supported
ucc-static-b3d3737b89de0369,33,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=2,rsrp=-101|rsrq=-14,-101,-14,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,34,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=2,rsrp=-101|rsrq=-14,-101,-14,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,35,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-16|snr=3,rsrp=-100|rsrq=-16,-100,-16,3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,36,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-16|snr=3,rsrp=-100|rsrq=-16,-100,-16,3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,37,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-11|snr=1,rsrp=-100|rsrq=-11,-100,-11,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,38,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-11|snr=1,rsrp=-100|rsrq=-11,-100,-11,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,39,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=2,rsrp=-101|rsrq=-11,-101,-11,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,40,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=2,rsrp=-101|rsrq=-11,-101,-11,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,41,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=0,rsrp=-101|rsrq=-15,-101,-15,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,42,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=0,rsrp=-101|rsrq=-15,-101,-15,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,43,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=5,rsrp=-101|rsrq=-11,-101,-11,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,44,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=5,rsrp=-101|rsrq=-11,-101,-11,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,45,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-10|snr=7,rsrp=-100|rsrq=-10,-100,-10,7,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,46,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-10|snr=7,rsrp=-100|rsrq=-10,-100,-10,7,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,47,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-105|rsrq=-12|snr=-5,rsrp=-105|rsrq=-12,-105,-12,-5,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,True,True,False,False,True
ucc-static-b3d3737b89de0369,48,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-105|rsrq=-12|snr=-5,rsrp=-105|rsrq=-12,-105,-12,-5,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,True,True,False,False,True
ucc-static-b3d3737b89de0369,49,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-12|snr=3,rsrp=-104|rsrq=-12,-104,-12,3,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,False,False,True,False,True
ucc-static-b3d3737b89de0369,50,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-12|snr=3,rsrp=-104|rsrq=-12,-104,-12,3,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,False,False,True,False,True
ucc-static-b3d3737b89de0369,51,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-11|snr=1,rsrp=-104|rsrq=-11,-104,-11,1,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,False,False,True,False,True
ucc-static-b3d3737b89de0369,52,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-11|snr=1,rsrp=-104|rsrq=-11,-104,-11,1,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,False,False,True,False,True
ucc-static-b3d3737b89de0369,53,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-14|snr=2,rsrp=-104|rsrq=-14,-104,-14,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-10,0,-10,False,False,False,False,False
ucc-static-b3d3737b89de0369,54,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-14|snr=2,rsrp=-104|rsrq=-14,-104,-14,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-10,0,-10,False,False,False,False,False
ucc-static-b3d3737b89de0369,55,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-13|snr=2,rsrp=-104|rsrq=-13,-104,-13,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-10,0,-10,False,False,False,False,False
ucc-static-b3d3737b89de0369,56,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-13|snr=2,rsrp=-104|rsrq=-13,-104,-13,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-10,0,-10,False,False,False,False,False
ucc-static-b3d3737b89de0369,57,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-11|snr=4,rsrp=-104|rsrq=-11,-104,-11,4,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,False,False,True,False,True
ucc-static-b3d3737b89de0369,58,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-11|snr=4,rsrp=-104|rsrq=-11,-104,-11,4,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,False,False,True,False,True
ucc-static-b3d3737b89de0369,59,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-12|snr=1,rsrp=-104|rsrq=-12,-104,-12,1,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,False,False,True,False,True
ucc-static-b3d3737b89de0369,60,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-104|rsrq=-12|snr=1,rsrp=-104|rsrq=-12,-104,-12,1,ploss=-5|noise_power_dB=-30,-5,-30,True,ploss=0|noise_power_dB=-10,0,-10,False,False,True,False,True
ucc-static-b3d3737b89de0369,61,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-12|snr=4,rsrp=-100|rsrq=-12,-100,-12,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,62,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-12|snr=4,rsrp=-100|rsrq=-12,-100,-12,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,63,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-10|snr=2,rsrp=-101|rsrq=-10,-101,-10,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,64,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-10|snr=2,rsrp=-101|rsrq=-10,-101,-10,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,65,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=-1,rsrp=-101|rsrq=-12,-101,-12,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,66,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=-1,rsrp=-101|rsrq=-12,-101,-12,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,67,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=0,rsrp=-101|rsrq=-11,-101,-11,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,68,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=0,rsrp=-101|rsrq=-11,-101,-11,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,69,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-11|snr=1,rsrp=-100|rsrq=-11,-100,-11,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,70,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-11|snr=1,rsrp=-100|rsrq=-11,-100,-11,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,71,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=4,rsrp=-101|rsrq=-12,-101,-12,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,72,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=4,rsrp=-101|rsrq=-12,-101,-12,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,73,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=5,rsrp=-101|rsrq=-11,-101,-11,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,74,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=5,rsrp=-101|rsrq=-11,-101,-11,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,75,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-2,rsrp=-101|rsrq=-13,-101,-13,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,76,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-2,rsrp=-101|rsrq=-13,-101,-13,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,77,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-12|snr=5,rsrp=-102|rsrq=-12,-102,-12,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,78,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-12|snr=5,rsrp=-102|rsrq=-12,-102,-12,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,79,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=3,rsrp=-101|rsrq=-11,-101,-11,3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,80,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=3,rsrp=-101|rsrq=-11,-101,-11,3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,81,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=4,rsrp=-101|rsrq=-13,-101,-13,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,82,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=4,rsrp=-101|rsrq=-13,-101,-13,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,83,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=2,rsrp=-101|rsrq=-13,-101,-13,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,84,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=2,rsrp=-101|rsrq=-13,-101,-13,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,85,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=-1,rsrp=-101|rsrq=-11,-101,-11,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,86,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-11|snr=-1,rsrp=-101|rsrq=-11,-101,-11,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,87,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=4,rsrp=-101|rsrq=-13,-101,-13,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,88,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=4,rsrp=-101|rsrq=-13,-101,-13,4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,89,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-13|snr=6,rsrp=-102|rsrq=-13,-102,-13,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,90,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-102|rsrq=-13|snr=6,rsrp=-102|rsrq=-13,-102,-13,6,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,91,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-16|snr=2,rsrp=-101|rsrq=-16,-101,-16,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,92,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-16|snr=2,rsrp=-101|rsrq=-16,-101,-16,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,93,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=5,rsrp=-101|rsrq=-15,-101,-15,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,94,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=5,rsrp=-101|rsrq=-15,-101,-15,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,95,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=0,rsrp=-101|rsrq=-14,-101,-14,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,96,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=0,rsrp=-101|rsrq=-14,-101,-14,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,97,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=0,rsrp=-101|rsrq=-12,-101,-12,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,98,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-12|snr=0,rsrp=-101|rsrq=-12,-101,-12,0,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,True,False,False,True,True
ucc-static-b3d3737b89de0369,99,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-17|snr=5,rsrp=-101|rsrq=-17,-101,-17,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,100,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-17|snr=5,rsrp=-101|rsrq=-17,-101,-17,5,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,101,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-14|snr=-3,rsrp=-100|rsrq=-14,-100,-14,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,102,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-14|snr=-3,rsrp=-100|rsrq=-14,-100,-14,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,103,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-13|snr=-2,rsrp=-100|rsrq=-13,-100,-13,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,104,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-13|snr=-2,rsrp=-100|rsrq=-13,-100,-13,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,105,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-13|snr=3,rsrp=-100|rsrq=-13,-100,-13,3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,106,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-100|rsrq=-13|snr=3,rsrp=-100|rsrq=-13,-100,-13,3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,107,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=-4,rsrp=-101|rsrq=-14,-101,-14,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,108,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=-4,rsrp=-101|rsrq=-14,-101,-14,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,109,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=1,rsrp=-101|rsrq=-15,-101,-15,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,110,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=1,rsrp=-101|rsrq=-15,-101,-15,1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,111,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-3,rsrp=-101|rsrq=-13,-101,-13,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,112,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-3,rsrp=-101|rsrq=-13,-101,-13,-3,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,113,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-4,rsrp=-101|rsrq=-13,-101,-13,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,114,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-4,rsrp=-101|rsrq=-13,-101,-13,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,115,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=2,rsrp=-101|rsrq=-15,-101,-15,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,116,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=2,rsrp=-101|rsrq=-15,-101,-15,2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,117,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-2,rsrp=-101|rsrq=-13,-101,-13,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,118,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-2,rsrp=-101|rsrq=-13,-101,-13,-2,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,119,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=-1,rsrp=-101|rsrq=-15,-101,-15,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,120,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-15|snr=-1,rsrp=-101|rsrq=-15,-101,-15,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,121,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=-1,rsrp=-101|rsrq=-14,-101,-14,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,122,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-14|snr=-1,rsrp=-101|rsrq=-14,-101,-14,-1,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,123,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-4,rsrp=-101|rsrq=-13,-101,-13,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
ucc-static-b3d3737b89de0369,124,b3d3737b89de0369,Netflix,Season3-StrangerThings,rsrp=-101|rsrq=-13|snr=-4,rsrp=-101|rsrq=-13,-101,-13,-4,ploss=-5|noise_power_dB=-30,-5,-30,False,ploss=0|noise_power_dB=-5,0,-5,False,False,False,False,False
