metric,source_key,source_role,device,locked_role,candidate_id,ploss,noise_power_dB,execution_count,mean_execution_mmd_squared,minimum_execution_mmd_squared,maximum_execution_mmd_squared,conditional_bootstrap_ci_low,conditional_bootstrap_ci_high,repeatability_threshold_mmd_squared,supported,rank_within_unit
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-5|noise=-30,-5,-30,2,1.10484767318,1.10484767318,1.10484767318,1.11403600323,1.28215200079,0.335570157987,False,7
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-20,0,-20,2,1.10484767318,1.10484767318,1.10484767318,1.11888084417,1.28209951297,0.335570157987,False,8
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-5|noise=-7,-5,-7,2,0.587557676494,0.369994403953,0.805120949034,0.507533795745,1.01142238179,0.335570157987,False,1
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-10,0,-10,2,0.644470445148,0.384090372085,0.904850518211,0.518945376309,0.958118276384,0.335570157987,False,2
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-5,0,-5,2,0.769801378271,0.63475223833,0.904850518211,0.534587719242,1.03587948929,0.335570157987,False,3
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-20|noise=-30,-20,-30,2,0.904850518211,0.904850518211,0.904850518211,0.720002774471,1.25467801955,0.335570157987,False,4
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-15|noise=-30,-15,-30,2,0.904850518211,0.904850518211,0.904850518211,0.725651578924,1.26908603561,0.335570157987,False,5
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-10|noise=-30,-10,-30,2,0.904850518211,0.904850518211,0.904850518211,0.739977235112,1.25997225529,0.335570157987,False,6
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-5|noise=-30,-5,-30,2,0.904850518211,0.904850518211,0.904850518211,0.724850447633,1.26935817837,0.335570157987,False,7
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-20,0,-20,2,0.904850518211,0.904850518211,0.904850518211,0.739980009583,1.28495363224,0.335570157987,False,8
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-5|noise=-7,-5,-7,2,0.710510106455,0.435817710962,0.985202501948,0.498499900543,0.98546820098,0.335570157987,False,1
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-10,0,-10,2,0.785363058415,0.470522948032,1.1002031688,0.530396871965,0.934523275729,0.335570157987,False,2
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-5,0,-5,2,0.93383170196,0.767460235123,1.1002031688,0.549599875855,1.03833280124,0.335570157987,False,3
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-20|noise=-30,-20,-30,2,1.1002031688,1.1002031688,1.1002031688,0.739450598924,1.23932021518,0.335570157987,False,4
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-15|noise=-30,-15,-30,2,1.1002031688,1.1002031688,1.1002031688,0.740071876448,1.25723876654,0.335570157987,False,5
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-10|noise=-30,-10,-30,2,1.1002031688,1.1002031688,1.1002031688,0.73944775331,1.23614298757,0.335570157987,False,6
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-5|noise=-30,-5,-30,2,1.1002031688,1.1002031688,1.1002031688,0.739450527778,1.23984716362,0.335570157987,False,7
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-20,0,-20,2,1.1002031688,1.1002031688,1.1002031688,0.733551003833,1.2379290749,0.335570157987,False,8
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-7,-5,-7,2,0.730885218724,0.453789064961,1.00798137249,0.518025822274,1.03946581281,0.335570157987,False,1
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-10,0,-10,2,0.795775564629,0.471417568224,1.12013356103,0.508767043785,0.974944623154,0.335570157987,False,2
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-5,0,-5,2,0.946674207818,0.773214854603,1.12013356103,0.561988657402,1.05486851725,0.335570157987,False,3
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-20|noise=-30,-20,-30,2,1.12013356103,1.12013356103,1.12013356103,0.75889503309,1.28010497565,0.335570157987,False,4
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-15|noise=-30,-15,-30,2,1.12013356103,1.12013356103,1.12013356103,0.740271332505,1.26,0.335570157987,False,5
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-10|noise=-30,-10,-30,2,1.12013356103,1.12013356103,1.12013356103,0.740271794516,1.28963728825,0.335570157987,False,6
relative_RSRP,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-30,-5,-30,2,1.12013356103,1.12013356103,1.12013356103,0.741096184521,1.27951089879,0.335570157987,False,7
