metric,source_key,source_role,device,locked_role,candidate_id,execution_id,repetition,ploss,noise_power_dB,balanced_rows,mmd_squared,upv_p10,upv_median,upv_p90,rfsim_p10,rfsim_median,rfsim_p90
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.83430477567,10.89,13.65,18.12,39.35,39.9365,42.8
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.8802690334,10.89,13.65,18.12,41.845,42.7,43.975
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.88591447446,10.89,13.65,18.12,42.98,44.6,44.9
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.108174970379,10.89,13.65,18.12,10.265,10.642,11.9635
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.172575853391,10.89,13.65,18.12,9.354,10.022,10.5503
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.87704888105,10.89,13.65,18.12,40.8928,42.2045,42.7009
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.78223462799,10.89,13.65,18.12,35.97,36.9,37.8689
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.168501769279,10.89,13.65,18.12,17.4568,18.554,18.9876
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.718472777515,10.89,13.65,18.12,22.8507,23.5655,24.554
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.615024943726,10.89,13.65,18.12,5.117,5.559,6.423
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_1,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.244163894905,10.89,13.65,18.12,8.4939,9.254,9.6886
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,0.739532471756,12.27,21.45,24.535,28.5528,30.879,33.2436
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.320661593892,12.27,21.45,24.535,25.5,26.6335,28.5008
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,0.673349203001,12.27,21.45,24.535,29.6233,29.642,32.6114
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,0.763734337388,12.27,21.45,24.535,30.283,30.292,32.6089
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.507076523,12.27,21.45,24.535,38.9617,39.5355,40.5195
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.54183697928,12.27,21.45,24.535,39.35,39.9365,42.8
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.65384469428,12.27,21.45,24.535,41.845,42.7,43.975
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.69044558221,12.27,21.45,24.535,42.98,44.6,44.9
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.642882064862,12.27,21.45,24.535,10.265,10.642,11.9635
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.736554986458,12.27,21.45,24.535,9.354,10.022,10.5503
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.62667685878,12.27,21.45,24.535,40.8928,42.2045,42.7009
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.32879492976,12.27,21.45,24.535,35.97,36.9,37.8689
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.0754864770566,12.27,21.45,24.535,17.4568,18.554,18.9876
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.0974545060861,12.27,21.45,24.535,22.8507,23.5655,24.554
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,1.14181967114,12.27,21.45,24.535,5.117,5.559,6.423
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_2,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.82131278837,12.27,21.45,24.535,8.4939,9.254,9.6886
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.08737023735,16.4,19.275,20.625,28.5528,30.879,33.2436
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.592621623418,16.4,19.275,20.625,25.5,26.6335,28.5008
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.02124452722,16.4,19.275,20.625,29.6233,29.642,32.6114
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.11817260501,16.4,19.275,20.625,30.283,30.292,32.6089
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.76792072933,16.4,19.275,20.625,38.9617,39.5355,40.5195
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.78462537734,16.4,19.275,20.625,39.35,39.9365,42.8
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.86580390667,16.4,19.275,20.625,41.845,42.7,43.975
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.88624256756,16.4,19.275,20.625,42.98,44.6,44.9
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.556483529486,16.4,19.275,20.625,10.265,10.642,11.9635
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.670690900563,16.4,19.275,20.625,9.354,10.022,10.5503
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.8506529444,16.4,19.275,20.625,40.8928,42.2045,42.7009
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.63651542273,16.4,19.275,20.625,35.97,36.9,37.8689
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.00336593607917,16.4,19.275,20.625,17.4568,18.554,18.9876
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.242143404263,16.4,19.275,20.625,22.8507,23.5655,24.554
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,1.19307932937,16.4,19.275,20.625,5.117,5.559,6.423
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_3,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.777714552356,16.4,19.275,20.625,8.4939,9.254,9.6886
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.05429309189,15.99,17.875,21.85,28.5528,30.879,33.2436
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.579985973042,15.99,17.875,21.85,25.5,26.6335,28.5008
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,0.991192146657,15.99,17.875,21.85,29.6233,29.642,32.6114
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.08445873663,15.99,17.875,21.85,30.283,30.292,32.6089
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.72347354296,15.99,17.875,21.85,38.9617,39.5355,40.5195
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.74170056447,15.99,17.875,21.85,39.35,39.9365,42.8
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.82559536432,15.99,17.875,21.85,41.845,42.7,43.975
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.84797813872,15.99,17.875,21.85,42.98,44.6,44.9
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.524874820568,15.99,17.875,21.85,10.265,10.642,11.9635
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.635610158528,15.99,17.875,21.85,9.354,10.022,10.5503
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.80914113167,15.99,17.875,21.85,40.8928,42.2045,42.7009
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.59051364473,15.99,17.875,21.85,35.97,36.9,37.8689
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.00489049512928,15.99,17.875,21.85,17.4568,18.554,18.9876
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.243685737983,15.99,17.875,21.85,22.8507,23.5655,24.554
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,1.14996939546,15.99,17.875,21.85,5.117,5.559,6.423
SINR,filename_sensitivity,scenario_interpretation_sensitivity_only,ASUS,spatial_validation_4,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.739961054479,15.99,17.875,21.85,8.4939,9.254,9.6886
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.24043451596,12.59,17.1,19.27,28.5528,30.879,33.2436
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.796764356801,12.59,17.1,19.27,25.5,26.6335,28.5008
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.19015029521,12.59,17.1,19.27,29.6233,29.642,32.6114
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.27299921422,12.59,17.1,19.27,30.283,30.292,32.6089
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.77801162414,12.59,17.1,19.27,38.9617,39.5355,40.5195
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.78380067442,12.59,17.1,19.27,39.35,39.9365,42.8
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.84674010054,12.59,17.1,19.27,41.845,42.7,43.975
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.85935975711,12.59,17.1,19.27,42.98,44.6,44.9
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.304664345432,12.59,17.1,19.27,10.265,10.642,11.9635
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.397902578763,12.59,17.1,19.27,9.354,10.022,10.5503
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.83784796838,12.59,17.1,19.27,40.8928,42.2045,42.7009
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.68438876067,12.59,17.1,19.27,35.97,36.9,37.8689
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.0324709436144,12.59,17.1,19.27,17.4568,18.554,18.9876
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.430757814999,12.59,17.1,19.27,22.8507,23.5655,24.554
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.893593773091,12.59,17.1,19.27,5.117,5.559,6.423
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,calibration,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.490649008018,12.59,17.1,19.27,8.4939,9.254,9.6886
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.39239924891,11.065,15.525,18.045,28.5528,30.879,33.2436
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.988065573842,11.065,15.525,18.045,25.5,26.6335,28.5008
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.35363632016,11.065,15.525,18.045,29.6233,29.642,32.6114
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.42604882442,11.065,15.525,18.045,30.283,30.292,32.6089
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.82878150498,11.065,15.525,18.045,38.9617,39.5355,40.5195
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.82721190032,11.065,15.525,18.045,39.35,39.9365,42.8
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.8778763533,11.065,15.525,18.045,41.845,42.7,43.975
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.88532610105,11.065,15.525,18.045,42.98,44.6,44.9
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.173145314563,11.065,15.525,18.045,10.265,10.642,11.9635
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.250841083385,11.065,15.525,18.045,9.354,10.022,10.5503
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.87315088067,11.065,15.525,18.045,40.8928,42.2045,42.7009
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.76113485216,11.065,15.525,18.045,35.97,36.9,37.8689
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.105039375313,11.065,15.525,18.045,17.4568,18.554,18.9876
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.614218524526,11.065,15.525,18.045,22.8507,23.5655,24.554
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,0.725966430022,11.065,15.525,18.045,5.117,5.559,6.423
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_1,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.332926488027,11.065,15.525,18.045,8.4939,9.254,9.6886
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,0.837161474843,14.965,20.875,23.225,28.5528,30.879,33.2436
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.374990362558,14.965,20.875,23.225,25.5,26.6335,28.5008
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,0.766307569206,14.965,20.875,23.225,29.6233,29.642,32.6114
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,0.863265922023,14.965,20.875,23.225,30.283,30.292,32.6089
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.61567464772,14.965,20.875,23.225,38.9617,39.5355,40.5195
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.64711077705,14.965,20.875,23.225,39.35,39.9365,42.8
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.75331491108,14.965,20.875,23.225,41.845,42.7,43.975
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.78631143109,14.965,20.875,23.225,42.98,44.6,44.9
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.693771866042,14.965,20.875,23.225,10.265,10.642,11.9635
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.802247506346,14.965,20.875,23.225,9.354,10.022,10.5503
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.72867858309,14.965,20.875,23.225,40.8928,42.2045,42.7009
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.44314996116,14.965,20.875,23.225,35.97,36.9,37.8689
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.0491463758071,14.965,20.875,23.225,17.4568,18.554,18.9876
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.108370782372,14.965,20.875,23.225,22.8507,23.5655,24.554
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,1.26566378416,14.965,20.875,23.225,5.117,5.559,6.423
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_2,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.900652873547,14.965,20.875,23.225,8.4939,9.254,9.6886
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,0.99932373543,15.775,20.2,21.845,28.5528,30.879,33.2436
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.519345871151,15.775,20.2,21.845,25.5,26.6335,28.5008
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,0.932534191771,15.775,20.2,21.845,29.6233,29.642,32.6114
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.02859989599,15.775,20.2,21.845,30.283,30.292,32.6089
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.70353847656,15.775,20.2,21.845,38.9617,39.5355,40.5195
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.72422318732,15.775,20.2,21.845,39.35,39.9365,42.8
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.81215764623,15.775,20.2,21.845,41.845,42.7,43.975
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-30,mgen-20260810-175146,2,-5,-30,10,1.8359582725,15.775,20.2,21.845,42.98,44.6,44.9
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-7,mgen-20260810-193641,1,-5,-7,10,0.570384342577,15.775,20.2,21.845,10.265,10.642,11.9635
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=-5|noise=-7,mgen-20260810-194833,2,-5,-7,10,0.679532677044,15.775,20.2,21.845,9.354,10.022,10.5503
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-20,mgen-20260810-172844,1,0,-20,10,1.79445482127,15.775,20.2,21.845,40.8928,42.2045,42.7009
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-20,mgen-20260810-181441,2,0,-20,10,1.56109183889,15.775,20.2,21.845,35.97,36.9,37.8689
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-10,mgen-20260810-173427,1,0,-10,10,0.0122874351617,15.775,20.2,21.845,17.4568,18.554,18.9876
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-10,mgen-20260810-182024,2,0,-10,10,0.197883717312,15.775,20.2,21.845,22.8507,23.5655,24.554
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-5,mgen-20260810-174009,1,0,-5,10,1.17285377584,15.775,20.2,21.845,5.117,5.559,6.423
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_3,ploss=0|noise=-5,mgen-20260810-182607,2,0,-5,10,0.781035454403,15.775,20.2,21.845,8.4939,9.254,9.6886
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-20|noise=-30,mgen-20260810-172302,1,-20,-30,10,1.36697012379,11.98,14.2,18.985,28.5528,30.879,33.2436
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-20|noise=-30,mgen-20260810-180852,2,-20,-30,10,0.967754506401,11.98,14.2,18.985,25.5,26.6335,28.5008
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-15|noise=-30,mgen-20260810-171719,1,-15,-30,10,1.32823180342,11.98,14.2,18.985,29.6233,29.642,32.6114
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-15|noise=-30,mgen-20260810-180309,2,-15,-30,10,1.40018568316,11.98,14.2,18.985,30.283,30.292,32.6089
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-10|noise=-30,mgen-20260810-171135,1,-10,-30,10,1.80843119074,11.98,14.2,18.985,38.9617,39.5355,40.5195
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-10|noise=-30,mgen-20260810-175727,2,-10,-30,10,1.80788208465,11.98,14.2,18.985,39.35,39.9365,42.8
SINR,primary,primary_calibration_and_locked_spatial_validation,ASUS,spatial_validation_4,ploss=-5|noise=-30,mgen-20260810-170448,1,-5,-30,10,1.86027986871,11.98,14.2,18.985,41.845,42.7,43.975
