real_rf_state_id,dwell_runs,total_seconds,duration_seconds_mean,duration_seconds_p50,duration_seconds_p90,duration_seconds_max
rsrp=-96|rsrq=-16|snr=3,1,2,2,2,2,2
rsrp=-96|rsrq=-16|snr=4,1,2,2,2,2,2
rsrp=-96|rsrq=-17|snr=2,1,2,2,2,2,2
rsrp=-96|rsrq=-17|snr=8,1,2,2,2,2,2
rsrp=-96|rsrq=-9|snr=5,1,2,2,2,2,2
rsrp=-96|rsrq=-9|snr=7,1,2,2,2,2,2
rsrp=-97|rsrq=-10|snr=13,1,2,2,2,2,2
rsrp=-97|rsrq=-10|snr=5,1,2,2,2,2,2
rsrp=-97|rsrq=-11|snr=0,1,2,2,2,2,2
rsrp=-97|rsrq=-11|snr=11,1,2,2,2,2,2
rsrp=-97|rsrq=-11|snr=2,1,2,2,2,2,2
rsrp=-97|rsrq=-11|snr=3,1,2,2,2,2,2
rsrp=-97|rsrq=-11|snr=7,1,2,2,2,2,2
rsrp=-97|rsrq=-11|snr=8,1,2,2,2,2,2
rsrp=-97|rsrq=-12|snr=0,1,2,2,2,2,2
rsrp=-97|rsrq=-12|snr=12,1,2,2,2,2,2
rsrp=-97|rsrq=-12|snr=6,1,2,2,2,2,2
rsrp=-97|rsrq=-12|snr=7,1,2,2,2,2,2
rsrp=-97|rsrq=-13|snr=-1,1,2,2,2,2,2
rsrp=-97|rsrq=-13|snr=-4,1,2,2,2,2,2
rsrp=-97|rsrq=-13|snr=0,1,2,2,2,2,2
rsrp=-97|rsrq=-13|snr=3,1,2,2,2,2,2
rsrp=-97|rsrq=-13|snr=4,1,2,2,2,2,2
rsrp=-97|rsrq=-13|snr=8,1,2,2,2,2,2
rsrp=-97|rsrq=-14|snr=0,1,2,2,2,2,2
rsrp=-97|rsrq=-14|snr=3,1,2,2,2,2,2
rsrp=-97|rsrq=-14|snr=9,2,2,1,1,1,1
rsrp=-97|rsrq=-15|snr=-5,1,2,2,2,2,2
rsrp=-97|rsrq=-15|snr=3,1,2,2,2,2,2
rsrp=-97|rsrq=-16|snr=-3,1,2,2,2,2,2
rsrp=-97|rsrq=-16|snr=0,1,2,2,2,2,2
rsrp=-97|rsrq=-16|snr=1,1,2,2,2,2,2
rsrp=-97|rsrq=-16|snr=10,1,2,2,2,2,2
rsrp=-97|rsrq=-16|snr=9,1,2,2,2,2,2
rsrp=-97|rsrq=-17|snr=5,2,2,1,1,1,1
rsrp=-97|rsrq=-9|snr=1,1,2,2,2,2,2
rsrp=-97|rsrq=-9|snr=4,2,2,1,1,1,1
rsrp=-97|rsrq=-9|snr=8,1,2,2,2,2,2
rsrp=-97|rsrq=-9|snr=9,1,2,2,2,2,2
rsrp=-98|rsrq=-10|snr=5,1,2,2,2,2,2
rsrp=-98|rsrq=-10|snr=8,1,2,2,2,2,2
rsrp=-98|rsrq=-10|snr=9,1,2,2,2,2,2
rsrp=-98|rsrq=-11|snr=1,1,2,2,2,2,2
rsrp=-98|rsrq=-11|snr=11,1,2,2,2,2,2
rsrp=-98|rsrq=-11|snr=12,1,2,2,2,2,2
rsrp=-98|rsrq=-11|snr=4,1,2,2,2,2,2
rsrp=-98|rsrq=-11|snr=6,2,2,1,1,1,1
rsrp=-98|rsrq=-12|snr=-1,1,2,2,2,2,2
rsrp=-98|rsrq=-12|snr=-2,2,2,1,1,1,1
rsrp=-98|rsrq=-12|snr=1,1,2,2,2,2,2
rsrp=-98|rsrq=-12|snr=11,1,2,2,2,2,2
rsrp=-98|rsrq=-12|snr=12,1,2,2,2,2,2
rsrp=-98|rsrq=-12|snr=13,1,2,2,2,2,2
rsrp=-98|rsrq=-13|snr=-3,2,2,1,1,1,1
rsrp=-98|rsrq=-13|snr=0,1,2,2,2,2,2
rsrp=-98|rsrq=-13|snr=12,2,2,1,1,1,1
rsrp=-98|rsrq=-13|snr=13,1,2,2,2,2,2
rsrp=-98|rsrq=-13|snr=3,1,2,2,2,2,2
rsrp=-98|rsrq=-13|snr=8,1,2,2,2,2,2
rsrp=-98|rsrq=-14|snr=0,1,2,2,2,2,2
rsrp=-98|rsrq=-14|snr=12,1,2,2,2,2,2
rsrp=-98|rsrq=-14|snr=9,1,2,2,2,2,2
rsrp=-98|rsrq=-15|snr=-2,1,2,2,2,2,2
rsrp=-98|rsrq=-15|snr=11,1,2,2,2,2,2
rsrp=-98|rsrq=-15|snr=3,1,2,2,2,2,2
rsrp=-98|rsrq=-15|snr=8,1,2,2,2,2,2
rsrp=-98|rsrq=-15|snr=9,1,2,2,2,2,2
rsrp=-98|rsrq=-16|snr=-1,1,2,2,2,2,2
rsrp=-98|rsrq=-16|snr=-2,1,2,2,2,2,2
rsrp=-98|rsrq=-16|snr=5,1,2,2,2,2,2
rsrp=-98|rsrq=-16|snr=7,1,2,2,2,2,2
rsrp=-98|rsrq=-16|snr=8,1,2,2,2,2,2
rsrp=-98|rsrq=-17|snr=-1,1,2,2,2,2,2
rsrp=-98|rsrq=-17|snr=-2,1,2,2,2,2,2
rsrp=-98|rsrq=-17|snr=0,1,2,2,2,2,2
rsrp=-98|rsrq=-17|snr=2,1,2,2,2,2,2
rsrp=-98|rsrq=-17|snr=5,2,2,1,1,1,1
rsrp=-98|rsrq=-17|snr=6,1,2,2,2,2,2
rsrp=-98|rsrq=-18|snr=2,1,2,2,2,2,2
rsrp=-98|rsrq=-9|snr=10,1,2,2,2,2,2
rsrp=-98|rsrq=-9|snr=13,2,2,1,1,1,1
rsrp=-99|rsrq=-10|snr=-4,1,2,2,2,2,2
rsrp=-99|rsrq=-10|snr=-8,1,2,2,2,2,2
rsrp=-99|rsrq=-10|snr=10,1,2,2,2,2,2
rsrp=-99|rsrq=-10|snr=13,1,2,2,2,2,2
rsrp=-99|rsrq=-10|snr=4,1,2,2,2,2,2
rsrp=-99|rsrq=-10|snr=5,1,2,2,2,2,2
rsrp=-99|rsrq=-10|snr=7,1,2,2,2,2,2
rsrp=-99|rsrq=-10|snr=9,1,2,2,2,2,2
rsrp=-99|rsrq=-11|snr=-3,1,2,2,2,2,2
rsrp=-99|rsrq=-11|snr=-5,1,2,2,2,2,2
rsrp=-99|rsrq=-11|snr=12,1,2,2,2,2,2
rsrp=-99|rsrq=-11|snr=9,1,2,2,2,2,2
rsrp=-99|rsrq=-12|snr=-2,1,2,2,2,2,2
rsrp=-99|rsrq=-12|snr=-4,1,2,2,2,2,2
rsrp=-99|rsrq=-12|snr=-6,1,2,2,2,2,2
rsrp=-99|rsrq=-12|snr=0,1,2,2,2,2,2
rsrp=-99|rsrq=-12|snr=12,1,2,2,2,2,2
rsrp=-99|rsrq=-12|snr=2,1,2,2,2,2,2
rsrp=-99|rsrq=-12|snr=7,1,2,2,2,2,2
rsrp=-99|rsrq=-12|snr=9,1,2,2,2,2,2
rsrp=-99|rsrq=-13|snr=6,1,2,2,2,2,2
rsrp=-99|rsrq=-13|snr=9,2,2,1,1,1,1
rsrp=-99|rsrq=-14|snr=0,1,2,2,2,2,2
rsrp=-99|rsrq=-14|snr=11,1,2,2,2,2,2
rsrp=-99|rsrq=-14|snr=3,1,2,2,2,2,2
rsrp=-99|rsrq=-14|snr=6,1,2,2,2,2,2
rsrp=-99|rsrq=-14|snr=7,1,2,2,2,2,2
rsrp=-99|rsrq=-14|snr=8,1,2,2,2,2,2
rsrp=-99|rsrq=-14|snr=9,1,2,2,2,2,2
rsrp=-99|rsrq=-15|snr=-4,1,2,2,2,2,2
rsrp=-99|rsrq=-15|snr=2,1,2,2,2,2,2
rsrp=-99|rsrq=-15|snr=4,1,2,2,2,2,2
rsrp=-99|rsrq=-15|snr=7,1,2,2,2,2,2
rsrp=-99|rsrq=-15|snr=8,1,2,2,2,2,2
rsrp=-99|rsrq=-15|snr=9,1,2,2,2,2,2
rsrp=-99|rsrq=-16|snr=-1,1,2,2,2,2,2
rsrp=-99|rsrq=-16|snr=-3,1,2,2,2,2,2
rsrp=-99|rsrq=-16|snr=1,1,2,2,2,2,2
rsrp=-99|rsrq=-16|snr=13,1,2,2,2,2,2
rsrp=-99|rsrq=-16|snr=2,1,2,2,2,2,2
rsrp=-99|rsrq=-16|snr=5,1,2,2,2,2,2
rsrp=-99|rsrq=-16|snr=7,1,2,2,2,2,2
rsrp=-99|rsrq=-16|snr=9,1,2,2,2,2,2
rsrp=-99|rsrq=-17|snr=1,1,2,2,2,2,2
rsrp=-99|rsrq=-17|snr=3,1,2,2,2,2,2
rsrp=-99|rsrq=-17|snr=4,1,2,2,2,2,2
rsrp=-99|rsrq=-17|snr=6,1,2,2,2,2,2
rsrp=-99|rsrq=-18|snr=-3,1,2,2,2,2,2
rsrp=-99|rsrq=-9|snr=-5,2,2,1,1,1,1
rsrp=-99|rsrq=-9|snr=1,1,2,2,2,2,2
rsrp=-99|rsrq=-9|snr=11,1,2,2,2,2,2
rsrp=-99|rsrq=-9|snr=4,1,2,2,2,2,2
rsrp=-99|rsrq=-9|snr=7,1,2,2,2,2,2
rsrp=-99|rsrq=-9|snr=9,2,2,1,1,1,1
rsrp=-100|rsrq=-11|snr=12,1,1,1,1,1,1
rsrp=-103|rsrq=-14|snr=-4,1,1,1,1,1,1
rsrp=-103|rsrq=-14|snr=3,1,1,1,1,1,1
rsrp=-106|rsrq=-13|snr=6,1,1,1,1,1,1
rsrp=-86|rsrq=-16|snr=2,1,1,1,1,1,1
rsrp=-89|rsrq=-16|snr=1,1,1,1,1,1,1
rsrp=-90|rsrq=-14|snr=-1,1,1,1,1,1,1
rsrp=-96|rsrq=-13|snr=-4,1,1,1,1,1,1
rsrp=-96|rsrq=-18|snr=0,1,1,1,1,1,1
rsrp=-98|rsrq=-11|snr=2,1,1,1,1,1,1
rsrp=-98|rsrq=-12|snr=7,1,1,1,1,1,1
rsrp=-99|rsrq=-9|snr=2,1,1,1,1,1,1
