scenario_id,trace_id,app,content,observation_index,scenario_second,observed_segment_index,gap_before_seconds,source_timestamp,real_rf_state_id,primary_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db,mapped_control_state_id,mapped_ploss,mapped_noise_power_dB,mapped_execution_count,mapped_ss_rsrp_dbm,mapped_ss_rsrq_db,mapped_ss_sinr_db_diagnostic,rsrp_error_db,rsrp_absolute_error_db,rsrp_within_declared_tolerance,rsrq_error_db,rsrq_absolute_error_db,rsrq_within_declared_tolerance,snr_proxy_error_db_diagnostic,primary_distance,within_declared_tolerance,target_within_observed_primary_range
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,29,31,2,0,2019-11-28 09:42:56,rsrp=-89|rsrq=-12|snr=2,rsrp=-89|rsrq=-12,-89,-12,2,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,1.4619694444,1.4619694444,True,4.36910277778,2.54824142375,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,30,32,2,0,2019-11-28 09:42:57,rsrp=-89|rsrq=-12|snr=2,rsrp=-89|rsrq=-12,-89,-12,2,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,1.4619694444,1.4619694444,True,4.36910277778,2.54824142375,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,31,33,2,0,2019-11-28 09:42:58,rsrp=-89|rsrq=-16|snr=4,rsrp=-89|rsrq=-16,-89,-16,4,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,5.4619694444,5.4619694444,False,2.36910277778,3.15523434916,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,32,34,2,0,2019-11-28 09:42:59,rsrp=-89|rsrq=-16|snr=4,rsrp=-89|rsrq=-16,-89,-16,4,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,5.4619694444,5.4619694444,False,2.36910277778,3.15523434916,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,33,35,2,0,2019-11-28 09:43:00,rsrp=-89|rsrq=-16|snr=2,rsrp=-89|rsrq=-16,-89,-16,2,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,5.4619694444,5.4619694444,False,4.36910277778,3.15523434916,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,34,36,2,0,2019-11-28 09:43:01,rsrp=-89|rsrq=-16|snr=2,rsrp=-89|rsrq=-16,-89,-16,2,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,5.4619694444,5.4619694444,False,4.36910277778,3.15523434916,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,35,37,2,0,2019-11-28 09:43:02,rsrp=-88|rsrq=-16|snr=1,rsrp=-88|rsrq=-16,-88,-16,1,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-11.5865277778,11.5865277778,False,5.4619694444,5.4619694444,False,5.36910277778,3.34474815463,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,36,38,2,0,2019-11-28 09:43:03,rsrp=-88|rsrq=-16|snr=1,rsrp=-88|rsrq=-16,-88,-16,1,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-11.5865277778,11.5865277778,False,5.4619694444,5.4619694444,False,5.36910277778,3.34474815463,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,37,39,2,0,2019-11-28 09:43:04,rsrp=-88|rsrq=-12|snr=4,rsrp=-88|rsrq=-12,-88,-12,4,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-11.5865277778,11.5865277778,False,1.4619694444,1.4619694444,True,2.36910277778,2.77945512169,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,38,41,3,1,2019-11-28 09:43:06,rsrp=-88|rsrq=-12|snr=4,rsrp=-88|rsrq=-12,-88,-12,4,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-11.5865277778,11.5865277778,False,1.4619694444,1.4619694444,True,2.36910277778,2.77945512169,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,39,42,3,0,2019-11-28 09:43:07,rsrp=-89|rsrq=-15|snr=7,rsrp=-89|rsrq=-15,-89,-15,7,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,4.4619694444,4.4619694444,False,-0.63089722222,2.95211982091,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,40,43,3,0,2019-11-28 09:43:08,rsrp=-89|rsrq=-15|snr=7,rsrp=-89|rsrq=-15,-89,-15,7,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,4.4619694444,4.4619694444,False,-0.63089722222,2.95211982091,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,41,44,3,0,2019-11-28 09:43:09,rsrp=-89|rsrq=-10|snr=6,rsrp=-89|rsrq=-10,-89,-10,6,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,-0.5380305556,0.5380305556,True,0.36910277778,2.50250866762,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,42,45,3,0,2019-11-28 09:43:10,rsrp=-89|rsrq=-10|snr=6,rsrp=-89|rsrq=-10,-89,-10,6,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,-0.5380305556,0.5380305556,True,0.36910277778,2.50250866762,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,43,46,3,0,2019-11-28 09:43:11,rsrp=-89|rsrq=-11|snr=4,rsrp=-89|rsrq=-11,-89,-11,4,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,0.4619694444,0.4619694444,True,2.36910277778,2.50060832451,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,44,47,3,0,2019-11-28 09:43:12,rsrp=-89|rsrq=-11|snr=4,rsrp=-89|rsrq=-11,-89,-11,4,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-10.5865277778,10.5865277778,False,0.4619694444,0.4619694444,True,2.36910277778,2.50060832451,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,45,48,3,0,2019-11-28 09:43:13,rsrp=-90|rsrq=-16|snr=2,rsrp=-90|rsrq=-16,-90,-16,2,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-9.5865277778,9.5865277778,False,5.4619694444,5.4619694444,False,4.36910277778,2.97233552774,False,False
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,46,49,3,0,2019-11-28 09:43:14,rsrp=-90|rsrq=-16|snr=2,rsrp=-90|rsrq=-16,-90,-16,2,ploss=0|noise_power_dB=-5,0,-5,2,-99.5865277778,-10.5380305556,6.36910277778,-9.5865277778,9.5865277778,False,5.4619694444,5.4619694444,False,4.36910277778,2.97233552774,False,False
