scenario_id,trace_id,app,content,run_index,observed_segment_index,gap_before_seconds,start_second,end_second_exclusive,duration_seconds,real_rf_state_id,target_rsrp_dbm,target_rsrq_db,target_snr_db
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,27,3,0,52,54,2,rsrp=-90|rsrq=-11|snr=4,-90,-11,4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,28,4,1,55,57,2,rsrp=-90|rsrq=-13|snr=-4,-90,-13,-4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,29,4,0,57,59,2,rsrp=-90|rsrq=-16|snr=-6,-90,-16,-6
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,30,4,0,59,61,2,rsrp=-89|rsrq=-17|snr=-4,-89,-17,-4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,31,4,0,61,65,4,rsrp=-90|rsrq=-15|snr=7,-90,-15,7
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,32,4,0,65,67,2,rsrp=-89|rsrq=-16|snr=6,-89,-16,6
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,33,4,0,67,68,1,rsrp=-90|rsrq=-16|snr=6,-90,-16,6
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,34,5,1,69,70,1,rsrp=-90|rsrq=-16|snr=6,-90,-16,6
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,35,5,0,70,72,2,rsrp=-89|rsrq=-16|snr=7,-89,-16,7
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,36,5,0,72,74,2,rsrp=-89|rsrq=-11|snr=1,-89,-11,1
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,37,5,0,74,76,2,rsrp=-88|rsrq=-12|snr=1,-88,-12,1
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,38,5,0,76,78,2,rsrp=-88|rsrq=-11|snr=4,-88,-11,4
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,39,5,0,78,80,2,rsrp=-88|rsrq=-12|snr=7,-88,-12,7
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,40,5,0,80,81,1,rsrp=-89|rsrq=-11|snr=1,-89,-11,1
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,41,6,1,82,83,1,rsrp=-89|rsrq=-11|snr=1,-89,-11,1
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,42,6,0,83,85,2,rsrp=-89|rsrq=-11|snr=3,-89,-11,3
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,43,6,0,85,87,2,rsrp=-89|rsrq=-12|snr=-7,-89,-12,-7
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,44,6,0,87,89,2,rsrp=-89|rsrq=-15|snr=3,-89,-15,3
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,45,6,0,89,91,2,rsrp=-90|rsrq=-15|snr=-1,-90,-15,-1
ucc-static-03c60d20f6ba6fb3,03c60d20f6ba6fb3,Netflix,Season3-StrangerThings,46,6,0,91,93,2,rsrp=-89|rsrq=-16|snr=5,-89,-16,5
