from_state_id,to_state_id,transitions,traces,conditional_probability
rsrp=-93|rsrq=-16|snr=-3,rsrp=-93|rsrq=-16|snr=-3,3,2,0.6
rsrp=-95|rsrq=-15|snr=6,rsrp=-95|rsrq=-15|snr=6,3,1,0.75
rsrp=-96|rsrq=-13|snr=6,rsrp=-96|rsrq=-13|snr=6,3,1,0.75
rsrp=-96|rsrq=-15|snr=4,rsrp=-96|rsrq=-15|snr=4,3,2,0.6
rsrp=-96|rsrq=-17|snr=5,rsrp=-96|rsrq=-17|snr=5,3,1,0.75
rsrp=-97|rsrq=-12|snr=4,rsrp=-97|rsrq=-12|snr=4,3,2,0.6
rsrp=-97|rsrq=-14|snr=-1,rsrp=-97|rsrq=-14|snr=-1,3,2,0.5
rsrp=-97|rsrq=-14|snr=6,rsrp=-97|rsrq=-14|snr=6,3,2,0.75
rsrp=-97|rsrq=-16|snr=4,rsrp=-97|rsrq=-16|snr=4,3,1,0.6
rsrp=-98|rsrq=-10|snr=1,rsrp=-98|rsrq=-10|snr=1,3,1,0.75
rsrp=-98|rsrq=-11|snr=-1,rsrp=-98|rsrq=-11|snr=-1,3,3,0.5
rsrp=-98|rsrq=-11|snr=8,rsrp=-98|rsrq=-11|snr=8,3,2,0.5
rsrp=-98|rsrq=-12|snr=3,rsrp=-98|rsrq=-12|snr=3,3,3,0.5
rsrp=-98|rsrq=-12|snr=5,rsrp=-98|rsrq=-12|snr=5,3,2,0.5
rsrp=-98|rsrq=-12|snr=9,rsrp=-98|rsrq=-12|snr=9,3,3,0.5
rsrp=-98|rsrq=-13|snr=-1,rsrp=-98|rsrq=-13|snr=-1,3,2,0.6
rsrp=-98|rsrq=-14|snr=2,rsrp=-98|rsrq=-14|snr=2,3,1,0.75
rsrp=-98|rsrq=-14|snr=3,rsrp=-98|rsrq=-14|snr=3,3,3,0.6
rsrp=-98|rsrq=-14|snr=4,rsrp=-98|rsrq=-14|snr=4,3,1,0.428571428571
rsrp=-98|rsrq=-15|snr=5,rsrp=-98|rsrq=-15|snr=5,3,2,0.5
rsrp=-98|rsrq=-15|snr=6,rsrp=-98|rsrq=-15|snr=6,3,2,0.75
rsrp=-98|rsrq=-16|snr=2,rsrp=-98|rsrq=-16|snr=2,3,3,0.5
rsrp=-98|rsrq=-17|snr=4,rsrp=-98|rsrq=-17|snr=4,3,2,0.6
rsrp=-99|rsrq=-11|snr=2,rsrp=-99|rsrq=-11|snr=2,3,3,0.5
rsrp=-99|rsrq=-11|snr=3,rsrp=-99|rsrq=-11|snr=3,3,3,0.75
rsrp=-99|rsrq=-11|snr=4,rsrp=-99|rsrq=-11|snr=4,3,3,0.75
rsrp=-99|rsrq=-11|snr=5,rsrp=-99|rsrq=-11|snr=5,3,3,0.5
rsrp=-99|rsrq=-12|snr=3,rsrp=-99|rsrq=-12|snr=3,3,3,0.5
rsrp=-99|rsrq=-13|snr=0,rsrp=-99|rsrq=-13|snr=0,3,3,0.5
rsrp=-99|rsrq=-13|snr=1,rsrp=-99|rsrq=-13|snr=1,3,3,0.5
rsrp=-99|rsrq=-13|snr=2,rsrp=-99|rsrq=-13|snr=2,3,3,0.5
rsrp=-99|rsrq=-13|snr=7,rsrp=-99|rsrq=-13|snr=7,3,2,0.5
rsrp=-99|rsrq=-14|snr=-1,rsrp=-99|rsrq=-14|snr=-1,3,2,0.5
rsrp=-99|rsrq=-15|snr=5,rsrp=-99|rsrq=-15|snr=5,3,3,0.5
rsrp=-100|rsrq=-10|snr=-1,rsrp=-100|rsrq=-10|snr=-1,2,1,0.5
rsrp=-100|rsrq=-10|snr=2,rsrp=-100|rsrq=-10|snr=2,2,2,0.4
rsrp=-100|rsrq=-10|snr=8,rsrp=-100|rsrq=-10|snr=8,2,2,0.5
rsrp=-100|rsrq=-11|snr=-1,rsrp=-100|rsrq=-11|snr=-1,2,2,0.5
rsrp=-100|rsrq=-11|snr=-2,rsrp=-100|rsrq=-11|snr=-2,2,2,0.5
rsrp=-100|rsrq=-11|snr=10,rsrp=-100|rsrq=-11|snr=10,2,2,0.666666666667
rsrp=-100|rsrq=-11|snr=2,rsrp=-100|rsrq=-11|snr=2,2,1,0.5
rsrp=-100|rsrq=-11|snr=3,rsrp=-100|rsrq=-10|snr=3,2,2,0.25
rsrp=-100|rsrq=-11|snr=5,rsrp=-100|rsrq=-11|snr=5,2,2,0.333333333333
rsrp=-100|rsrq=-11|snr=6,rsrp=-100|rsrq=-11|snr=6,2,2,0.5
rsrp=-100|rsrq=-12|snr=-2,rsrp=-100|rsrq=-12|snr=-2,2,2,0.5
rsrp=-100|rsrq=-12|snr=6,rsrp=-100|rsrq=-12|snr=6,2,2,0.5
rsrp=-100|rsrq=-12|snr=7,rsrp=-100|rsrq=-12|snr=7,2,2,0.5
rsrp=-100|rsrq=-13|snr=-1,rsrp=-100|rsrq=-13|snr=-1,2,2,0.5
rsrp=-100|rsrq=-14|snr=-1,rsrp=-100|rsrq=-14|snr=-1,2,2,0.5
rsrp=-100|rsrq=-14|snr=-3,rsrp=-100|rsrq=-14|snr=-3,2,2,0.5
rsrp=-100|rsrq=-14|snr=0,rsrp=-100|rsrq=-14|snr=0,2,2,0.666666666667
rsrp=-100|rsrq=-14|snr=1,rsrp=-100|rsrq=-14|snr=1,2,2,0.5
rsrp=-100|rsrq=-14|snr=3,rsrp=-100|rsrq=-14|snr=3,2,2,0.5
rsrp=-100|rsrq=-14|snr=8,rsrp=-100|rsrq=-14|snr=8,2,2,0.5
rsrp=-100|rsrq=-15|snr=-1,rsrp=-100|rsrq=-15|snr=-1,2,2,0.666666666667
rsrp=-100|rsrq=-15|snr=-2,rsrp=-100|rsrq=-15|snr=-2,2,2,0.5
rsrp=-100|rsrq=-15|snr=1,rsrp=-100|rsrq=-15|snr=1,2,1,0.5
rsrp=-100|rsrq=-15|snr=3,rsrp=-100|rsrq=-15|snr=3,2,1,0.666666666667
rsrp=-100|rsrq=-15|snr=6,rsrp=-100|rsrq=-15|snr=6,2,1,0.5
rsrp=-100|rsrq=-16|snr=0,rsrp=-100|rsrq=-16|snr=0,2,2,0.5
rsrp=-100|rsrq=-16|snr=7,rsrp=-100|rsrq=-16|snr=7,2,1,0.666666666667
rsrp=-100|rsrq=-17|snr=2,rsrp=-100|rsrq=-17|snr=2,2,2,0.5
rsrp=-101|rsrq=-10|snr=4,rsrp=-101|rsrq=-10|snr=4,2,2,0.5
rsrp=-101|rsrq=-11|snr=-1,rsrp=-101|rsrq=-11|snr=-1,2,2,0.5
rsrp=-101|rsrq=-11|snr=0,rsrp=-101|rsrq=-11|snr=0,2,1,0.666666666667
rsrp=-101|rsrq=-11|snr=1,rsrp=-101|rsrq=-11|snr=1,2,2,0.5
rsrp=-101|rsrq=-12|snr=-3,rsrp=-101|rsrq=-12|snr=-3,2,2,0.5
rsrp=-101|rsrq=-12|snr=4,rsrp=-101|rsrq=-12|snr=4,2,1,0.5
rsrp=-101|rsrq=-12|snr=6,rsrp=-101|rsrq=-12|snr=6,2,2,0.666666666667
rsrp=-101|rsrq=-13|snr=-4,rsrp=-101|rsrq=-13|snr=-4,2,1,0.5
rsrp=-101|rsrq=-13|snr=1,rsrp=-101|rsrq=-14|snr=1,2,2,0.333333333333
rsrp=-101|rsrq=-13|snr=2,rsrp=-101|rsrq=-13|snr=2,2,2,0.5
rsrp=-101|rsrq=-13|snr=3,rsrp=-101|rsrq=-13|snr=3,2,2,0.5
rsrp=-101|rsrq=-13|snr=4,rsrp=-101|rsrq=-13|snr=4,2,1,0.666666666667
rsrp=-101|rsrq=-13|snr=6,rsrp=-101|rsrq=-13|snr=6,2,2,0.5
rsrp=-101|rsrq=-13|snr=7,rsrp=-101|rsrq=-13|snr=7,2,2,0.5
rsrp=-101|rsrq=-14|snr=0,rsrp=-101|rsrq=-14|snr=0,2,1,0.4
rsrp=-101|rsrq=-15|snr=-2,rsrp=-101|rsrq=-15|snr=-2,2,2,0.5
rsrp=-101|rsrq=-15|snr=-3,rsrp=-101|rsrq=-15|snr=-3,2,2,0.5
rsrp=-101|rsrq=-15|snr=0,rsrp=-101|rsrq=-15|snr=0,2,2,0.4
rsrp=-101|rsrq=-15|snr=3,rsrp=-101|rsrq=-15|snr=3,2,1,0.5
rsrp=-101|rsrq=-15|snr=9,rsrp=-101|rsrq=-15|snr=9,2,2,0.5
rsrp=-101|rsrq=-16|snr=1,rsrp=-101|rsrq=-16|snr=1,2,1,0.666666666667
rsrp=-101|rsrq=-16|snr=2,rsrp=-101|rsrq=-16|snr=2,2,2,0.5
rsrp=-101|rsrq=-16|snr=6,rsrp=-101|rsrq=-16|snr=6,2,2,0.666666666667
rsrp=-101|rsrq=-17|snr=2,rsrp=-101|rsrq=-17|snr=2,2,2,0.5
rsrp=-101|rsrq=-17|snr=5,rsrp=-101|rsrq=-17|snr=5,2,2,0.5
rsrp=-102|rsrq=-10|snr=8,rsrp=-102|rsrq=-10|snr=8,2,2,0.666666666667
rsrp=-102|rsrq=-11|snr=4,rsrp=-102|rsrq=-11|snr=4,2,2,0.666666666667
rsrp=-102|rsrq=-12|snr=0,rsrp=-102|rsrq=-12|snr=0,2,2,0.5
rsrp=-102|rsrq=-12|snr=5,rsrp=-102|rsrq=-12|snr=5,2,2,0.666666666667
rsrp=-102|rsrq=-12|snr=6,rsrp=-102|rsrq=-12|snr=6,2,2,0.666666666667
rsrp=-102|rsrq=-15|snr=0,rsrp=-102|rsrq=-15|snr=0,2,1,0.5
rsrp=-102|rsrq=-15|snr=2,rsrp=-102|rsrq=-15|snr=2,2,2,0.5
rsrp=-102|rsrq=-17|snr=1,rsrp=-102|rsrq=-17|snr=1,2,1,0.5
